order_id,customer_id,order_purchase_timestamp,order_status
ORD002184,OC002184,2024-08-24 19:00:00,delivered
ORD002185,OC002185,2024-08-03 10:00:00,delivered
ORD002186,OC002186,2023-06-13 09:00:00,delivered
ORD002187,OC002187,2023-09-19 19:00:00,canceled
ORD002188,OC002188,2023-12-25 12:00:00,delivered
ORD002189,OC002189,2024-03-19 10:00:00,delivered
ORD002190,OC002190,2024-05-15 18:00:00,delivered
ORD002191,OC002191,2023-05-26 18:00:00,delivered
ORD002192,OC002192,2023-06-27 15:00:00,delivered
ORD002193,OC002193,2023-07-23 14:00:00,delivered
ORD002194,OC002194,2023-11-20 10:00:00,delivered
ORD002195,OC002195,2024-08-27 18:00:00,delivered
ORD002196,OC002196,2024-06-22 09:00:00,delivered
ORD002197,OC002197,2024-08-02 17:00:00,delivered
ORD002198,OC002198,2024-10-09 12:00:00,delivered
ORD002199,OC002199,2024-12-17 15:00:00,delivered
ORD002200,OC002200,2024-12-21 15:00:00,delivered
ORD002201,OC002201,2023-03-06 15:00:00,delivered
ORD002202,OC002202,2023-03-01 21:00:00,delivered
ORD002203,OC002203,2023-09-12 10:00:00,delivered
ORD002204,OC002204,2023-12-07 09:00:00,delivered
ORD002205,OC002205,2024-03-12 10:00:00,delivered
ORD002206,OC002206,2023-09-15 12:00:00,delivered
ORD002207,OC002207,2023-08-06 20:00:00,delivered
ORD002208,OC002208,2024-11-15 08:00:00,delivered
ORD002209,OC002209,2024-12-10 18:00:00,delivered
ORD002210,OC002210,2023-08-17 13:00:00,delivered
ORD002211,OC002211,2023-09-20 13:00:00,delivered
ORD002212,OC002212,2023-10-24 14:00:00,delivered
ORD002213,OC002213,2023-12-17 15:00:00,delivered
ORD002214,OC002214,2024-01-03 20:00:00,delivered
ORD002215,OC002215,2024-02-22 17:00:00,delivered
ORD002216,OC002216,2024-08-10 21:00:00,delivered
ORD002217,OC002217,2023-12-23 20:00:00,delivered
ORD002218,OC002218,2024-01-20 08:00:00,delivered
ORD002219,OC002219,2024-09-07 21:00:00,delivered
ORD002220,OC002220,2024-10-05 15:00:00,delivered
ORD002221,OC002221,2023-03-24 18:00:00,delivered
ORD002222,OC002222,2024-01-01 21:00:00,delivered
ORD002223,OC002223,2023-02-13 09:00:00,delivered
ORD002224,OC002224,2023-03-26 20:00:00,delivered
ORD002225,OC002225,2023-06-06 16:00:00,delivered
ORD002226,OC002226,2024-11-21 16:00:00,delivered
ORD002227,OC002227,2023-05-10 13:00:00,delivered
ORD002228,OC002228,2023-06-02 08:00:00,delivered
ORD002229,OC002229,2023-08-14 09:00:00,delivered
ORD002230,OC002230,2023-11-10 14:00:00,delivered
ORD002231,OC002231,2024-03-13 13:00:00,delivered
ORD002232,OC002232,2023-12-05 20:00:00,delivered
ORD002233,OC002233,2023-11-20 17:00:00,delivered
ORD002234,OC002234,2024-11-15 08:00:00,delivered
ORD002235,OC002235,2023-01-15 14:00:00,delivered
ORD002236,OC002236,2023-03-14 18:00:00,delivered
ORD002237,OC002237,2023-04-08 08:00:00,delivered
ORD002238,OC002238,2023-06-24 21:00:00,delivered
ORD002239,OC002239,2023-10-24 14:00:00,delivered
ORD002240,OC002240,2024-06-10 15:00:00,delivered
ORD002241,OC002241,2024-07-13 17:00:00,delivered
ORD002242,OC002242,2024-12-05 20:00:00,delivered
ORD002243,OC002243,2024-03-04 09:00:00,delivered
ORD002244,OC002244,2024-12-03 18:00:00,delivered
ORD002245,OC002245,2023-02-20 12:00:00,delivered
ORD002246,OC002246,2023-06-19 16:00:00,delivered
ORD002247,OC002247,2023-12-08 15:00:00,delivered
ORD002248,OC002248,2024-02-02 08:00:00,delivered
ORD002249,OC002249,2023-08-21 11:00:00,delivered
ORD002250,OC002250,2024-08-08 13:00:00,delivered
ORD002251,OC002251,2024-12-10 18:00:00,canceled
ORD002252,OC002252,2023-08-23 20:00:00,delivered
ORD002253,OC002253,2023-11-12 17:00:00,delivered
ORD002254,OC002254,2023-12-08 13:00:00,delivered
ORD002255,OC002255,2024-04-12 15:00:00,delivered
ORD002256,OC002256,2024-06-01 14:00:00,delivered
ORD002257,OC002257,2023-07-05 13:00:00,delivered
ORD002258,OC002258,2024-03-03 17:00:00,delivered
ORD002259,OC002259,2023-12-14 14:00:00,delivered
ORD002260,OC002260,2024-12-18 16:00:00,delivered
ORD002261,OC002261,2024-05-20 13:00:00,delivered
ORD002262,OC002262,2023-11-12 09:00:00,delivered
ORD002263,OC002263,2023-04-08 17:00:00,delivered
ORD002264,OC002264,2023-05-01 14:00:00,delivered
ORD002265,OC002265,2023-08-16 10:00:00,delivered
ORD002266,OC002266,2023-05-05 13:00:00,delivered
ORD002267,OC002267,2023-07-09 13:00:00,delivered
ORD002268,OC002268,2023-08-15 18:00:00,delivered
ORD002269,OC002269,2023-10-07 14:00:00,delivered
ORD002270,OC002270,2023-12-18 20:00:00,delivered
ORD002271,OC002271,2024-01-16 19:00:00,delivered
ORD002272,OC002272,2024-02-04 15:00:00,delivered
ORD002273,OC002273,2024-10-20 10:00:00,delivered
ORD002274,OC002274,2024-12-22 09:00:00,delivered
ORD002275,OC002275,2024-03-24 19:00:00,delivered
ORD002276,OC002276,2024-02-09 20:00:00,delivered
ORD002277,OC002277,2023-04-24 09:00:00,delivered
ORD002278,OC002278,2023-05-04 09:00:00,delivered
ORD002279,OC002279,2024-11-07 08:00:00,delivered
ORD002280,OC002280,2024-12-22 18:00:00,delivered
ORD002281,OC002281,2024-07-02 13:00:00,delivered
ORD002282,OC002282,2023-03-23 08:00:00,delivered
ORD002283,OC002283,2024-07-09 19:00:00,delivered
ORD002284,OC002284,2024-03-03 10:00:00,shipped
ORD002285,OC002285,2023-03-17 10:00:00,delivered
ORD002286,OC002286,2023-12-18 18:00:00,delivered
ORD002287,OC002287,2024-01-12 21:00:00,shipped
ORD002288,OC002288,2023-06-22 08:00:00,delivered
ORD002289,OC002289,2024-12-13 20:00:00,delivered
ORD002290,OC002290,2024-10-21 19:00:00,delivered
ORD002291,OC002291,2024-06-21 20:00:00,delivered
ORD002292,OC002292,2023-12-09 17:00:00,delivered
ORD002293,OC002293,2023-12-10 21:00:00,delivered
ORD002294,OC002294,2024-06-18 08:00:00,delivered
ORD002295,OC002295,2024-10-01 08:00:00,delivered
ORD002296,OC002296,2024-03-20 11:00:00,delivered
ORD002297,OC002297,2023-03-07 16:00:00,delivered
ORD002298,OC002298,2023-04-06 20:00:00,delivered
ORD002299,OC002299,2023-05-24 14:00:00,delivered
ORD002300,OC002300,2023-07-08 13:00:00,delivered
ORD002301,OC002301,2023-08-18 13:00:00,delivered
ORD002302,OC002302,2023-10-15 17:00:00,delivered
ORD002303,OC002303,2024-02-17 10:00:00,delivered
ORD002304,OC002304,2024-03-16 08:00:00,delivered
ORD002305,OC002305,2024-05-06 13:00:00,delivered
ORD002306,OC002306,2024-07-05 19:00:00,delivered
ORD002307,OC002307,2024-09-11 19:00:00,delivered
ORD002308,OC002308,2023-12-21 15:00:00,delivered
ORD002309,OC002309,2023-02-03 08:00:00,delivered
ORD002310,OC002310,2023-05-14 08:00:00,delivered
ORD002311,OC002311,2024-09-26 19:00:00,delivered
ORD002312,OC002312,2023-07-25 16:00:00,delivered
ORD002313,OC002313,2023-08-11 08:00:00,delivered
ORD002314,OC002314,2023-06-26 08:00:00,shipped
ORD002315,OC002315,2023-08-24 09:00:00,delivered
ORD002316,OC002316,2023-09-25 15:00:00,delivered
ORD002317,OC002317,2023-10-13 14:00:00,delivered
ORD002318,OC002318,2023-11-02 08:00:00,delivered
ORD002319,OC002319,2023-10-12 14:00:00,delivered
ORD002320,OC002320,2024-08-17 16:00:00,delivered
ORD002321,OC002321,2024-12-01 14:00:00,delivered
ORD002322,OC002322,2024-02-21 21:00:00,delivered
ORD002323,OC002323,2023-07-02 21:00:00,delivered
ORD002324,OC002324,2024-11-17 13:00:00,delivered
ORD002325,OC002325,2024-11-03 10:00:00,shipped
ORD002326,OC002326,2024-11-11 21:00:00,delivered
ORD002327,OC002327,2023-08-26 16:00:00,delivered
ORD002328,OC002328,2023-12-19 09:00:00,delivered
ORD002329,OC002329,2024-12-25 15:00:00,delivered
ORD002330,OC002330,2024-09-21 18:00:00,delivered
ORD002331,OC002331,2023-01-07 14:00:00,delivered
ORD002332,OC002332,2023-03-16 15:00:00,delivered
ORD002333,OC002333,2023-12-14 21:00:00,delivered
ORD002334,OC002334,2024-11-04 18:00:00,delivered
ORD002335,OC002335,2024-03-09 13:00:00,delivered
ORD002336,OC002336,2024-01-07 11:00:00,delivered
ORD002337,OC002337,2023-04-12 21:00:00,delivered
ORD002338,OC002338,2024-06-19 16:00:00,delivered
ORD002339,OC002339,2024-10-22 11:00:00,delivered
ORD002340,OC002340,2024-11-16 21:00:00,delivered
ORD002341,OC002341,2023-11-22 20:00:00,delivered
ORD002342,OC002342,2024-09-15 10:00:00,delivered
ORD002343,OC002343,2024-12-10 21:00:00,delivered
ORD002344,OC002344,2023-07-24 10:00:00,delivered
ORD002345,OC002345,2024-02-24 14:00:00,delivered
ORD002346,OC002346,2023-09-27 11:00:00,delivered
ORD002347,OC002347,2024-09-15 11:00:00,delivered
ORD002348,OC002348,2024-04-21 11:00:00,delivered
ORD002349,OC002349,2024-08-14 21:00:00,delivered
ORD002350,OC002350,2024-09-10 18:00:00,delivered
ORD002351,OC002351,2024-05-21 16:00:00,delivered
ORD002352,OC002352,2024-09-22 16:00:00,delivered
ORD002353,OC002353,2023-11-24 15:00:00,delivered
ORD002354,OC002354,2024-11-25 15:00:00,delivered
ORD002355,OC002355,2024-03-20 21:00:00,delivered
ORD002356,OC002356,2024-04-08 20:00:00,delivered
ORD002357,OC002357,2024-07-26 19:00:00,delivered
ORD002358,OC002358,2024-10-02 14:00:00,delivered
ORD002359,OC002359,2023-05-04 09:00:00,delivered
ORD002360,OC002360,2024-07-07 12:00:00,delivered
ORD002361,OC002361,2024-09-04 09:00:00,delivered
ORD002362,OC002362,2023-10-03 10:00:00,delivered
ORD002363,OC002363,2024-10-15 20:00:00,delivered
ORD002364,OC002364,2024-11-03 13:00:00,delivered
ORD002365,OC002365,2023-09-10 21:00:00,delivered
ORD002366,OC002366,2024-12-04 15:00:00,shipped
ORD002367,OC002367,2023-05-05 08:00:00,delivered
ORD002368,OC002368,2023-06-27 16:00:00,delivered
ORD002369,OC002369,2023-07-21 17:00:00,delivered
ORD002370,OC002370,2023-09-02 18:00:00,delivered
ORD002371,OC002371,2023-10-12 14:00:00,delivered
ORD002372,OC002372,2023-12-25 16:00:00,shipped
ORD002373,OC002373,2023-06-05 16:00:00,shipped
ORD002374,OC002374,2023-10-25 11:00:00,delivered
ORD002375,OC002375,2024-11-02 17:00:00,delivered
ORD002376,OC002376,2024-06-11 12:00:00,delivered
ORD002377,OC002377,2023-05-04 19:00:00,delivered
ORD002378,OC002378,2023-12-21 20:00:00,delivered
ORD002379,OC002379,2024-05-09 14:00:00,delivered
ORD002380,OC002380,2023-03-20 14:00:00,delivered
ORD002381,OC002381,2023-05-04 08:00:00,delivered
ORD002382,OC002382,2024-11-19 21:00:00,delivered
ORD002383,OC002383,2024-09-08 18:00:00,delivered
ORD002384,OC002384,2024-02-11 12:00:00,shipped
ORD002385,OC002385,2024-04-15 13:00:00,delivered
ORD002386,OC002386,2024-06-01 11:00:00,delivered
ORD002387,OC002387,2024-07-27 21:00:00,delivered
ORD002388,OC002388,2024-09-07 16:00:00,delivered
ORD002389,OC002389,2024-12-11 19:00:00,delivered
ORD002390,OC002390,2023-12-26 17:00:00,delivered
ORD002391,OC002391,2024-12-24 18:00:00,delivered
ORD002392,OC002392,2024-06-06 18:00:00,delivered
ORD002393,OC002393,2024-08-06 11:00:00,canceled
ORD002394,OC002394,2024-05-24 12:00:00,delivered
ORD002395,OC002395,2023-06-09 11:00:00,delivered
ORD002396,OC002396,2024-11-10 08:00:00,delivered
ORD002397,OC002397,2023-12-17 14:00:00,delivered
ORD002398,OC002398,2024-01-10 20:00:00,delivered
ORD002399,OC002399,2024-02-17 14:00:00,delivered
ORD002400,OC002400,2024-03-22 13:00:00,delivered
ORD002401,OC002401,2023-06-20 20:00:00,delivered
ORD002402,OC002402,2023-08-25 09:00:00,delivered
ORD002403,OC002403,2023-12-27 13:00:00,delivered
ORD002404,OC002404,2024-02-26 15:00:00,delivered
ORD002405,OC002405,2024-06-22 20:00:00,delivered
ORD002406,OC002406,2023-01-10 15:00:00,delivered
ORD002407,OC002407,2024-03-01 08:00:00,delivered
ORD002408,OC002408,2024-02-05 08:00:00,delivered
ORD002409,OC002409,2024-07-05 17:00:00,delivered
ORD002410,OC002410,2024-08-03 21:00:00,delivered
ORD002411,OC002411,2024-09-23 15:00:00,delivered
ORD002412,OC002412,2024-11-14 13:00:00,delivered
ORD002413,OC002413,2023-03-14 14:00:00,delivered
ORD002414,OC002414,2023-04-11 18:00:00,delivered
ORD002415,OC002415,2023-05-21 12:00:00,canceled
ORD002416,OC002416,2024-08-27 13:00:00,delivered
ORD002417,OC002417,2023-06-15 14:00:00,delivered
ORD002418,OC002418,2024-11-02 16:00:00,delivered
ORD002419,OC002419,2024-12-22 13:00:00,delivered
ORD002420,OC002420,2024-10-06 09:00:00,delivered
ORD002421,OC002421,2024-03-27 15:00:00,delivered
ORD002422,OC002422,2024-07-23 17:00:00,delivered
ORD002423,OC002423,2024-09-14 16:00:00,delivered
ORD002424,OC002424,2023-10-02 12:00:00,shipped
ORD002425,OC002425,2024-01-02 12:00:00,delivered
ORD002426,OC002426,2024-10-14 21:00:00,delivered
ORD002427,OC002427,2024-11-11 15:00:00,delivered
ORD002428,OC002428,2024-12-08 10:00:00,delivered
ORD002429,OC002429,2023-12-21 13:00:00,delivered
ORD002430,OC002430,2023-11-20 09:00:00,delivered
ORD002431,OC002431,2024-01-17 09:00:00,delivered
ORD002432,OC002432,2024-01-06 10:00:00,delivered
ORD002433,OC002433,2024-10-12 11:00:00,delivered
ORD002434,OC002434,2023-10-25 14:00:00,delivered
ORD002435,OC002435,2023-06-26 20:00:00,delivered
ORD002436,OC002436,2024-07-01 15:00:00,delivered
ORD002437,OC002437,2024-10-14 09:00:00,delivered
ORD002438,OC002438,2023-04-11 16:00:00,delivered
ORD002439,OC002439,2023-08-03 18:00:00,delivered
ORD002440,OC002440,2023-05-24 12:00:00,delivered
ORD002441,OC002441,2023-11-01 20:00:00,canceled
ORD002442,OC002442,2023-12-23 18:00:00,delivered
ORD002443,OC002443,2024-08-08 17:00:00,delivered
ORD002444,OC002444,2024-06-19 13:00:00,delivered
ORD002445,OC002445,2024-10-04 11:00:00,delivered
ORD002446,OC002446,2024-05-05 17:00:00,delivered
ORD002447,OC002447,2023-11-16 13:00:00,delivered
ORD002448,OC002448,2024-10-18 12:00:00,shipped
ORD002449,OC002449,2024-01-10 19:00:00,delivered
ORD002450,OC002450,2024-12-06 16:00:00,delivered
ORD002451,OC002451,2024-05-22 16:00:00,delivered
ORD002452,OC002452,2023-05-19 17:00:00,delivered
ORD002453,OC002453,2024-06-13 15:00:00,delivered
ORD002454,OC002454,2023-10-06 12:00:00,delivered
ORD002455,OC002455,2024-06-12 20:00:00,delivered
ORD002456,OC002456,2023-03-13 08:00:00,shipped
ORD002457,OC002457,2023-07-26 10:00:00,delivered
ORD002458,OC002458,2023-06-23 16:00:00,delivered
ORD002459,OC002459,2024-10-26 12:00:00,delivered
ORD002460,OC002460,2023-08-05 14:00:00,delivered
ORD002461,OC002461,2024-10-21 17:00:00,delivered
ORD002462,OC002462,2023-09-17 08:00:00,delivered
ORD002463,OC002463,2024-05-12 10:00:00,delivered
ORD002464,OC002464,2024-07-18 18:00:00,delivered
ORD002465,OC002465,2024-02-02 10:00:00,delivered
ORD002466,OC002466,2024-03-11 10:00:00,delivered
ORD002467,OC002467,2024-05-07 08:00:00,delivered
ORD002468,OC002468,2024-07-08 21:00:00,delivered
ORD002469,OC002469,2024-08-20 08:00:00,delivered
ORD002470,OC002470,2023-10-11 14:00:00,delivered
ORD002471,OC002471,2023-07-25 19:00:00,delivered
ORD002472,OC002472,2023-02-14 11:00:00,delivered
ORD002473,OC002473,2023-10-08 11:00:00,delivered
ORD002474,OC002474,2023-12-26 09:00:00,delivered
ORD002475,OC002475,2024-02-27 10:00:00,delivered
ORD002476,OC002476,2024-04-16 21:00:00,delivered
ORD002477,OC002477,2024-06-01 16:00:00,delivered
ORD002478,OC002478,2024-12-03 19:00:00,delivered
ORD002479,OC002479,2024-11-10 21:00:00,delivered
ORD002480,OC002480,2024-09-18 19:00:00,delivered
ORD002481,OC002481,2024-09-14 20:00:00,delivered
ORD002482,OC002482,2024-11-14 17:00:00,delivered
ORD002483,OC002483,2024-06-09 19:00:00,delivered
ORD002484,OC002484,2023-08-26 18:00:00,delivered
ORD002485,OC002485,2024-11-19 09:00:00,delivered
ORD002486,OC002486,2024-12-07 18:00:00,delivered
ORD002487,OC002487,2024-06-08 18:00:00,delivered
ORD002488,OC002488,2024-03-04 17:00:00,delivered
ORD002489,OC002489,2023-04-23 18:00:00,delivered
ORD002490,OC002490,2023-12-05 09:00:00,delivered
ORD002491,OC002491,2023-12-03 14:00:00,delivered
ORD002492,OC002492,2024-11-11 08:00:00,delivered
ORD002493,OC002493,2024-03-14 19:00:00,delivered
ORD002494,OC002494,2023-11-11 18:00:00,delivered
ORD002495,OC002495,2024-12-22 14:00:00,delivered
ORD002496,OC002496,2023-04-11 08:00:00,delivered
ORD002497,OC002497,2023-06-04 11:00:00,delivered
ORD002498,OC002498,2023-07-01 10:00:00,delivered
ORD002499,OC002499,2023-09-12 19:00:00,delivered
ORD002500,OC002500,2023-12-06 20:00:00,delivered
ORD002501,OC002501,2024-02-04 16:00:00,delivered
ORD002502,OC002502,2024-04-01 09:00:00,delivered
ORD002503,OC002503,2023-02-19 15:00:00,delivered
ORD002504,OC002504,2024-08-10 14:00:00,delivered
ORD002505,OC002505,2024-09-01 13:00:00,delivered
ORD002506,OC002506,2024-10-10 11:00:00,delivered
ORD002507,OC002507,2024-12-19 11:00:00,delivered
ORD002508,OC002508,2024-11-25 13:00:00,delivered
ORD002509,OC002509,2023-09-17 13:00:00,delivered
ORD002510,OC002510,2024-01-06 11:00:00,delivered
ORD002511,OC002511,2024-05-24 10:00:00,delivered
ORD002512,OC002512,2024-11-03 08:00:00,delivered
ORD002513,OC002513,2023-09-12 21:00:00,delivered
ORD002514,OC002514,2023-11-24 11:00:00,delivered
ORD002515,OC002515,2023-12-26 08:00:00,delivered
ORD002516,OC002516,2024-01-12 11:00:00,delivered
ORD002517,OC002517,2024-03-08 15:00:00,delivered
ORD002518,OC002518,2024-04-20 12:00:00,delivered
ORD002519,OC002519,2024-05-21 16:00:00,delivered
ORD002520,OC002520,2024-07-26 17:00:00,delivered
ORD002521,OC002521,2024-08-16 21:00:00,delivered
ORD002522,OC002522,2024-10-08 11:00:00,delivered
ORD002523,OC002523,2024-12-09 14:00:00,delivered
ORD002524,OC002524,2024-11-23 12:00:00,delivered
ORD002525,OC002525,2024-08-12 11:00:00,canceled
ORD002526,OC002526,2024-09-01 21:00:00,delivered
ORD002527,OC002527,2024-10-23 18:00:00,delivered
ORD002528,OC002528,2024-11-09 17:00:00,delivered
ORD002529,OC002529,2024-12-24 15:00:00,delivered
ORD002530,OC002530,2024-09-14 09:00:00,canceled
ORD002531,OC002531,2023-01-27 10:00:00,delivered
ORD002532,OC002532,2024-12-01 13:00:00,delivered
ORD002533,OC002533,2024-08-27 18:00:00,delivered
ORD002534,OC002534,2023-10-06 14:00:00,delivered
ORD002535,OC002535,2024-10-15 17:00:00,shipped
ORD002536,OC002536,2023-09-26 20:00:00,delivered
ORD002537,OC002537,2024-11-23 09:00:00,delivered
ORD002538,OC002538,2023-04-04 16:00:00,delivered
ORD002539,OC002539,2024-07-21 10:00:00,delivered
ORD002540,OC002540,2024-03-01 14:00:00,delivered
ORD002541,OC002541,2023-04-26 18:00:00,delivered
ORD002542,OC002542,2023-08-09 19:00:00,delivered
ORD002543,OC002543,2023-01-02 19:00:00,delivered
ORD002544,OC002544,2024-01-03 20:00:00,delivered
ORD002545,OC002545,2023-10-07 16:00:00,delivered
ORD002546,OC002546,2024-04-10 12:00:00,delivered
ORD002547,OC002547,2024-05-22 11:00:00,delivered
ORD002548,OC002548,2024-07-01 14:00:00,delivered
ORD002549,OC002549,2024-08-09 10:00:00,delivered
ORD002550,OC002550,2024-10-03 11:00:00,delivered
ORD002551,OC002551,2024-11-25 10:00:00,delivered
ORD002552,OC002552,2023-09-02 19:00:00,delivered
ORD002553,OC002553,2023-10-01 11:00:00,delivered
ORD002554,OC002554,2024-08-12 21:00:00,delivered
ORD002555,OC002555,2024-12-20 16:00:00,canceled
ORD002556,OC002556,2023-02-19 14:00:00,delivered
ORD002557,OC002557,2024-11-07 17:00:00,delivered
ORD002558,OC002558,2024-10-17 15:00:00,delivered
ORD002559,OC002559,2024-06-25 18:00:00,delivered
ORD002560,OC002560,2024-04-19 21:00:00,delivered
ORD002561,OC002561,2024-11-11 18:00:00,canceled
ORD002562,OC002562,2023-06-15 13:00:00,delivered
ORD002563,OC002563,2023-08-11 21:00:00,delivered
ORD002564,OC002564,2023-10-01 09:00:00,delivered
ORD002565,OC002565,2023-03-13 21:00:00,delivered
ORD002566,OC002566,2023-08-03 16:00:00,delivered
ORD002567,OC002567,2024-09-01 15:00:00,delivered
ORD002568,OC002568,2023-02-26 11:00:00,delivered
ORD002569,OC002569,2024-04-08 20:00:00,canceled
ORD002570,OC002570,2024-12-08 14:00:00,delivered
ORD002571,OC002571,2024-10-20 20:00:00,delivered
ORD002572,OC002572,2024-02-25 21:00:00,delivered
ORD002573,OC002573,2024-03-17 12:00:00,delivered
ORD002574,OC002574,2023-03-19 18:00:00,canceled
ORD002575,OC002575,2024-10-22 17:00:00,delivered
ORD002576,OC002576,2024-11-08 11:00:00,delivered
ORD002577,OC002577,2024-12-03 19:00:00,shipped
ORD002578,OC002578,2024-04-16 11:00:00,delivered
ORD002579,OC002579,2023-04-13 20:00:00,delivered
ORD002580,OC002580,2023-04-06 09:00:00,delivered
ORD002581,OC002581,2024-11-09 19:00:00,delivered
ORD002582,OC002582,2024-06-13 21:00:00,delivered
ORD002583,OC002583,2024-10-20 08:00:00,delivered
ORD002584,OC002584,2024-11-15 17:00:00,delivered
ORD002585,OC002585,2024-10-10 10:00:00,delivered
ORD002586,OC002586,2024-11-06 18:00:00,delivered
ORD002587,OC002587,2024-04-10 15:00:00,delivered
ORD002588,OC002588,2024-02-24 12:00:00,delivered
ORD002589,OC002589,2023-12-11 21:00:00,delivered
ORD002590,OC002590,2023-10-02 11:00:00,delivered
ORD002591,OC002591,2023-12-02 12:00:00,shipped
ORD002592,OC002592,2024-01-10 14:00:00,delivered
ORD002593,OC002593,2024-03-01 08:00:00,delivered
ORD002594,OC002594,2024-05-27 20:00:00,delivered
ORD002595,OC002595,2024-09-11 21:00:00,canceled
ORD002596,OC002596,2024-04-10 15:00:00,delivered
ORD002597,OC002597,2024-06-05 13:00:00,delivered
ORD002598,OC002598,2024-11-04 09:00:00,canceled
ORD002599,OC002599,2023-12-11 16:00:00,delivered
ORD002600,OC002600,2024-04-05 16:00:00,delivered
ORD002601,OC002601,2024-06-02 16:00:00,delivered
ORD002602,OC002602,2024-07-06 19:00:00,delivered
ORD002603,OC002603,2024-05-21 21:00:00,delivered
ORD002604,OC002604,2024-04-27 18:00:00,delivered
ORD002605,OC002605,2024-07-06 08:00:00,delivered
ORD002606,OC002606,2023-08-08 09:00:00,delivered
ORD002607,OC002607,2023-09-01 16:00:00,delivered
ORD002608,OC002608,2023-10-25 21:00:00,delivered
ORD002609,OC002609,2023-12-06 17:00:00,delivered
ORD002610,OC002610,2024-02-10 11:00:00,delivered
ORD002611,OC002611,2023-04-20 14:00:00,delivered
ORD002612,OC002612,2023-11-01 18:00:00,delivered
ORD002613,OC002613,2024-01-14 08:00:00,delivered
ORD002614,OC002614,2024-06-07 19:00:00,delivered
ORD002615,OC002615,2024-12-20 12:00:00,delivered
ORD002616,OC002616,2024-04-25 18:00:00,shipped
ORD002617,OC002617,2024-08-11 15:00:00,delivered
ORD002618,OC002618,2024-02-27 19:00:00,delivered
ORD002619,OC002619,2024-05-08 19:00:00,delivered
ORD002620,OC002620,2023-03-04 16:00:00,delivered
ORD002621,OC002621,2023-08-20 10:00:00,delivered
ORD002622,OC002622,2023-11-08 18:00:00,delivered
ORD002623,OC002623,2024-01-20 15:00:00,delivered
ORD002624,OC002624,2023-02-02 16:00:00,delivered
ORD002625,OC002625,2023-04-03 18:00:00,delivered
ORD002626,OC002626,2023-05-05 12:00:00,delivered
ORD002627,OC002627,2023-06-12 17:00:00,delivered
ORD002628,OC002628,2023-05-26 10:00:00,canceled
ORD002629,OC002629,2023-09-23 10:00:00,delivered
ORD002630,OC002630,2024-12-19 19:00:00,delivered
ORD002631,OC002631,2023-10-03 19:00:00,delivered
ORD002632,OC002632,2024-01-26 13:00:00,delivered
ORD002633,OC002633,2023-07-22 21:00:00,delivered
ORD002634,OC002634,2024-05-04 12:00:00,delivered
ORD002635,OC002635,2023-09-15 11:00:00,delivered
ORD002636,OC002636,2023-07-06 13:00:00,delivered
ORD002637,OC002637,2024-02-09 11:00:00,delivered
ORD002638,OC002638,2023-01-08 14:00:00,delivered
ORD002639,OC002639,2023-01-19 08:00:00,delivered
ORD002640,OC002640,2023-07-23 11:00:00,delivered
ORD002641,OC002641,2023-02-11 15:00:00,delivered
ORD002642,OC002642,2023-04-12 16:00:00,delivered
ORD002643,OC002643,2023-10-14 18:00:00,delivered
ORD002644,OC002644,2024-09-21 15:00:00,delivered
ORD002645,OC002645,2024-10-17 17:00:00,delivered
ORD002646,OC002646,2024-04-04 16:00:00,delivered
ORD002647,OC002647,2024-02-13 11:00:00,delivered
ORD002648,OC002648,2023-09-10 11:00:00,delivered
ORD002649,OC002649,2023-11-06 08:00:00,delivered
ORD002650,OC002650,2023-12-05 08:00:00,delivered
ORD002651,OC002651,2024-01-11 11:00:00,delivered
ORD002652,OC002652,2024-03-02 18:00:00,delivered
ORD002653,OC002653,2024-04-25 21:00:00,canceled
ORD002654,OC002654,2024-06-17 21:00:00,delivered
ORD002655,OC002655,2024-08-07 10:00:00,delivered
ORD002656,OC002656,2024-10-09 09:00:00,delivered
ORD002657,OC002657,2024-12-17 17:00:00,delivered
ORD002658,OC002658,2023-11-23 17:00:00,delivered
ORD002659,OC002659,2023-03-04 21:00:00,delivered
ORD002660,OC002660,2024-05-07 19:00:00,delivered
ORD002661,OC002661,2023-04-16 08:00:00,delivered
ORD002662,OC002662,2023-05-10 14:00:00,delivered
ORD002663,OC002663,2023-11-19 16:00:00,delivered
ORD002664,OC002664,2024-01-23 17:00:00,delivered
ORD002665,OC002665,2024-03-27 19:00:00,delivered
ORD002666,OC002666,2024-05-02 19:00:00,delivered
ORD002667,OC002667,2024-06-15 15:00:00,delivered
ORD002668,OC002668,2024-08-19 21:00:00,delivered
ORD002669,OC002669,2024-09-18 18:00:00,delivered
ORD002670,OC002670,2024-10-07 21:00:00,delivered
ORD002671,OC002671,2024-12-11 10:00:00,canceled
ORD002672,OC002672,2024-02-23 18:00:00,shipped
ORD002673,OC002673,2024-11-14 18:00:00,delivered
ORD002674,OC002674,2024-01-15 12:00:00,delivered
ORD002675,OC002675,2024-03-04 12:00:00,delivered
ORD002676,OC002676,2024-05-04 09:00:00,delivered
ORD002677,OC002677,2024-06-17 14:00:00,delivered
ORD002678,OC002678,2024-08-27 18:00:00,delivered
ORD002679,OC002679,2024-10-16 11:00:00,delivered
ORD002680,OC002680,2024-07-16 08:00:00,delivered
ORD002681,OC002681,2024-12-05 17:00:00,delivered
ORD002682,OC002682,2023-05-26 13:00:00,delivered
