order_id,order_item_id,product_id,price,freight_value
ORD002001,4,PROD00230,200.04,26.35
ORD002002,1,PROD00002,1001.66,22.19
ORD002003,1,PROD00121,48.74,6.45
ORD002003,2,PROD00168,35.28,6.43
ORD002003,3,PROD00080,69.88,25.11
ORD002004,1,PROD00067,146.47,33.09
ORD002004,2,PROD00193,52.24,28.88
ORD002004,3,PROD00094,123.91,16.6
ORD002004,4,PROD00014,481.92,33.92
ORD002005,1,PROD00225,313.53,7.0
ORD002006,1,PROD00216,34.1,15.63
ORD002006,2,PROD00164,31.64,25.97
ORD002006,3,PROD00046,234.35,27.73
ORD002007,1,PROD00129,22.04,5.0
ORD002007,2,PROD00170,17.09,17.25
ORD002008,1,PROD00038,744.65,29.76
ORD002009,1,PROD00096,345.29,15.25
ORD002009,2,PROD00061,55.3,27.72
ORD002010,1,PROD00137,1082.98,28.38
ORD002010,2,PROD00227,156.94,12.66
ORD002011,1,PROD00035,844.42,23.82
ORD002012,1,PROD00178,56.01,29.12
ORD002013,1,PROD00071,81.46,9.41
ORD002013,2,PROD00104,142.66,6.65
ORD002013,3,PROD00046,210.86,21.87
ORD002013,4,PROD00039,233.19,12.77
ORD002014,1,PROD00153,153.84,30.67
ORD002015,1,PROD00132,91.84,15.14
ORD002016,1,PROD00170,18.79,24.37
ORD002016,2,PROD00135,96.24,14.95
ORD002017,1,PROD00104,140.61,14.45
ORD002017,2,PROD00083,60.77,23.38
ORD002018,1,PROD00010,114.84,7.24
ORD002018,2,PROD00124,94.94,8.74
ORD002018,3,PROD00024,498.03,11.34
ORD002019,1,PROD00090,314.43,32.59
ORD002019,2,PROD00012,1278.9,22.95
ORD002020,1,PROD00089,365.75,6.7
ORD002020,2,PROD00056,224.08,12.16
ORD002021,1,PROD00207,46.47,14.67
ORD002022,1,PROD00023,581.35,27.87
ORD002023,1,PROD00072,51.65,32.77
ORD002023,2,PROD00110,136.69,18.09
ORD002024,1,PROD00120,125.9,26.27
ORD002024,2,PROD00001,921.59,21.89
ORD002025,1,PROD00073,105.35,13.18
ORD002026,1,PROD00155,487.41,16.38
ORD002026,2,PROD00162,1025.97,13.82
ORD002027,1,PROD00201,30.13,33.06
ORD002028,1,PROD00057,96.52,18.41
ORD002028,2,PROD00074,21.53,5.41
ORD002028,3,PROD00137,1076.25,14.84
ORD002029,1,PROD00018,757.64,26.62
ORD002029,2,PROD00024,479.38,7.9
ORD002030,1,PROD00138,217.0,7.97
ORD002030,2,PROD00212,67.49,21.1
ORD002031,1,PROD00189,16.75,6.14
ORD002032,1,PROD00018,711.42,6.26
ORD002032,2,PROD00149,1366.27,34.07
ORD002032,3,PROD00028,886.79,11.73
ORD002033,1,PROD00127,76.16,16.3
ORD002034,1,PROD00238,180.12,9.37
ORD002034,2,PROD00237,187.48,24.97
ORD002034,3,PROD00160,377.91,19.42
ORD002035,1,PROD00030,348.19,27.76
ORD002035,2,PROD00049,41.66,28.03
ORD002035,3,PROD00011,571.91,22.68
ORD002036,1,PROD00053,159.47,12.31
ORD002037,1,PROD00121,45.89,11.8
ORD002038,1,PROD00080,68.97,10.8
ORD002038,2,PROD00043,166.5,20.21
ORD002039,1,PROD00077,155.21,27.2
ORD002040,1,PROD00022,864.79,11.58
ORD002040,2,PROD00079,45.08,20.61
ORD002040,3,PROD00006,143.51,13.85
ORD002041,1,PROD00207,55.9,17.26
ORD002041,2,PROD00034,829.23,32.09
ORD002042,1,PROD00086,361.53,26.94
ORD002042,2,PROD00180,33.18,29.57
ORD002043,1,PROD00079,46.35,17.92
ORD002044,1,PROD00025,202.71,29.75
ORD002044,2,PROD00229,183.99,14.78
ORD002044,3,PROD00020,354.18,10.61
ORD002045,1,PROD00229,216.81,16.45
ORD002046,1,PROD00001,893.49,22.8
ORD002046,2,PROD00025,187.72,6.96
ORD002047,1,PROD00033,580.35,16.66
ORD002047,2,PROD00053,155.09,6.15
ORD002048,1,PROD00065,82.05,6.01
ORD002048,2,PROD00107,31.74,8.15
ORD002049,1,PROD00082,26.3,7.81
ORD002050,1,PROD00157,983.61,13.05
ORD002051,1,PROD00223,35.81,14.93
ORD002051,2,PROD00189,17.14,33.75
ORD002052,1,PROD00131,70.3,15.87
ORD002053,1,PROD00161,1060.4,8.33
ORD002053,2,PROD00046,221.65,16.77
ORD002054,1,PROD00033,504.74,15.71
ORD002055,1,PROD00066,35.39,10.12
ORD002056,1,PROD00028,845.52,26.05
ORD002057,1,PROD00064,17.01,9.72
ORD002057,2,PROD00110,149.22,16.47
ORD002057,3,PROD00193,46.83,25.14
ORD002058,1,PROD00154,706.7,30.18
ORD002058,2,PROD00099,175.85,26.01
ORD002059,1,PROD00018,688.67,22.76
ORD002060,1,PROD00057,98.03,15.04
ORD002061,1,PROD00129,22.02,28.56
ORD002061,2,PROD00168,36.23,28.66
ORD002061,3,PROD00165,11.19,30.88
ORD002062,1,PROD00115,65.83,5.7
ORD002062,2,PROD00186,12.41,25.34
ORD002062,3,PROD00167,52.4,31.04
ORD002063,1,PROD00154,710.92,23.74
ORD002064,1,PROD00055,161.72,26.01
ORD002065,1,PROD00142,610.2,18.69
ORD002065,2,PROD00238,177.88,9.67
ORD002065,3,PROD00080,62.54,8.0
ORD002065,4,PROD00238,183.16,13.89
ORD002066,1,PROD00103,402.91,27.63
ORD002067,1,PROD00157,1058.12,13.74
ORD002068,1,PROD00098,368.22,7.26
ORD002069,1,PROD00071,79.21,15.67
ORD002069,2,PROD00040,235.57,28.72
ORD002069,3,PROD00230,170.67,8.26
ORD002069,4,PROD00052,168.88,11.55
ORD002070,1,PROD00139,169.33,20.39
ORD002071,1,PROD00098,379.58,29.73
ORD002072,1,PROD00033,514.52,17.41
ORD002072,2,PROD00108,89.86,31.31
ORD002073,1,PROD00081,112.87,24.36
ORD002074,1,PROD00040,218.35,31.61
ORD002075,1,PROD00149,1447.01,30.47
ORD002076,1,PROD00098,380.44,6.54
ORD002077,1,PROD00217,224.35,15.97
ORD002077,2,PROD00148,1639.69,22.34
ORD002078,1,PROD00049,47.83,23.52
ORD002078,2,PROD00181,56.54,30.23
ORD002078,3,PROD00081,106.0,11.71
ORD002079,1,PROD00052,189.43,10.53
ORD002080,1,PROD00170,18.1,6.71
ORD002081,1,PROD00044,89.25,24.78
ORD002082,1,PROD00226,178.06,13.79
ORD002082,2,PROD00183,18.27,17.9
ORD002083,1,PROD00163,33.93,26.0
ORD002084,1,PROD00035,820.35,10.03
ORD002085,1,PROD00076,34.76,22.96
ORD002085,2,PROD00109,313.52,26.57
ORD002085,3,PROD00225,248.74,21.91
ORD002085,4,PROD00091,212.17,14.46
ORD002086,1,PROD00178,59.28,24.28
ORD002087,1,PROD00049,52.26,17.86
ORD002087,2,PROD00068,95.12,33.73
ORD002088,1,PROD00109,334.94,5.8
ORD002088,2,PROD00065,75.93,7.36
ORD002089,1,PROD00187,48.87,15.5
ORD002090,1,PROD00130,118.69,9.85
ORD002090,2,PROD00177,11.43,28.16
ORD002090,3,PROD00183,21.67,11.92
ORD002090,4,PROD00025,195.48,32.62
ORD002091,1,PROD00164,28.36,13.95
ORD002092,1,PROD00070,134.94,19.81
ORD002093,1,PROD00239,223.17,29.63
ORD002093,2,PROD00188,50.59,10.94
ORD002093,3,PROD00140,145.16,29.79
ORD002094,1,PROD00083,54.88,17.77
ORD002095,1,PROD00023,591.79,18.89
ORD002096,1,PROD00155,503.86,8.93
ORD002097,1,PROD00192,45.31,22.56
ORD002098,1,PROD00184,15.48,28.56
ORD002098,2,PROD00075,135.07,29.45
ORD002098,3,PROD00067,142.35,21.76
ORD002099,1,PROD00202,8.26,15.12
ORD002100,1,PROD00182,53.49,26.15
ORD002100,2,PROD00135,107.43,29.42
ORD002101,1,PROD00197,25.41,25.44
ORD002102,1,PROD00132,99.85,29.46
ORD002102,2,PROD00111,45.8,5.29
ORD002102,3,PROD00177,11.21,9.57
ORD002102,4,PROD00204,84.53,20.99
ORD002103,1,PROD00209,62.84,27.87
ORD002104,1,PROD00114,77.21,6.46
ORD002104,2,PROD00173,30.53,8.02
ORD002104,3,PROD00072,59.41,24.4
ORD002104,4,PROD00179,26.68,26.44
ORD002105,1,PROD00235,263.62,23.69
ORD002106,1,PROD00042,118.74,14.17
ORD002107,1,PROD00163,35.2,7.7
ORD002108,1,PROD00133,87.29,13.66
ORD002109,1,PROD00181,65.11,28.85
ORD002109,2,PROD00057,88.17,19.5
ORD002110,1,PROD00021,814.65,8.19
ORD002111,1,PROD00092,126.1,18.61
ORD002111,2,PROD00230,177.98,14.46
ORD002111,3,PROD00036,198.97,13.39
ORD002111,4,PROD00008,1177.89,6.11
ORD002112,1,PROD00002,1024.05,13.7
ORD002112,2,PROD00023,562.6,20.14
ORD002113,1,PROD00010,114.95,5.6
ORD002113,2,PROD00124,117.45,29.9
ORD002114,1,PROD00104,146.72,5.75
ORD002115,1,PROD00226,161.54,28.11
ORD002116,1,PROD00128,81.13,33.67
ORD002117,1,PROD00005,219.63,13.25
ORD002118,1,PROD00031,291.48,33.15
ORD002118,2,PROD00121,58.03,34.86
ORD002119,1,PROD00147,1394.63,17.2
ORD002119,2,PROD00074,20.63,15.02
ORD002119,3,PROD00132,99.88,11.99
ORD002120,1,PROD00002,920.76,11.3
ORD002120,2,PROD00055,178.5,25.8
ORD002121,1,PROD00085,119.47,25.94
ORD002122,1,PROD00201,24.77,10.3
ORD002123,1,PROD00045,105.52,13.01
ORD002123,2,PROD00078,116.68,34.41
ORD002123,3,PROD00064,17.43,20.71
ORD002123,4,PROD00173,29.04,21.19
ORD002124,1,PROD00054,66.28,7.56
ORD002125,1,PROD00032,365.6,13.33
ORD002125,2,PROD00019,110.48,18.54
ORD002126,1,PROD00121,48.44,23.12
ORD002127,1,PROD00120,123.59,13.26
ORD002128,1,PROD00200,40.22,17.37
ORD002128,2,PROD00004,619.33,22.53
ORD002129,1,PROD00023,671.04,30.59
ORD002129,2,PROD00029,211.25,20.32
ORD002129,3,PROD00001,1083.32,30.94
ORD002129,4,PROD00046,195.11,25.13
ORD002130,1,PROD00028,901.17,30.19
ORD002130,2,PROD00008,1219.52,6.0
ORD002130,3,PROD00032,377.13,16.24
ORD002131,1,PROD00196,77.09,8.66
ORD002131,2,PROD00195,26.34,16.62
ORD002132,1,PROD00069,64.91,8.76
ORD002133,1,PROD00060,137.76,21.66
ORD002133,2,PROD00217,253.13,20.85
ORD002134,1,PROD00087,69.53,34.56
ORD002135,1,PROD00010,97.36,21.62
ORD002135,2,PROD00028,922.01,34.59
ORD002136,1,PROD00135,97.17,32.94
ORD002136,2,PROD00218,39.14,26.91
ORD002136,3,PROD00064,15.99,11.08
ORD002137,1,PROD00048,29.18,19.17
ORD002137,2,PROD00063,119.52,24.48
ORD002137,3,PROD00047,71.05,19.57
ORD002138,1,PROD00011,529.88,12.17
ORD002138,2,PROD00029,246.58,24.07
ORD002138,3,PROD00007,1186.93,34.92
ORD002138,4,PROD00022,866.62,24.38
ORD002139,1,PROD00009,758.56,14.31
ORD002140,1,PROD00163,30.03,12.65
ORD002141,1,PROD00013,189.78,30.82
ORD002141,2,PROD00173,30.34,31.24
ORD002142,1,PROD00048,30.07,31.85
ORD002142,2,PROD00072,59.86,27.48
ORD002143,1,PROD00050,61.76,17.66
ORD002144,1,PROD00238,175.93,23.64
ORD002145,1,PROD00017,94.55,5.56
ORD002145,2,PROD00124,117.92,14.88
ORD002145,3,PROD00024,492.57,32.23
ORD002146,1,PROD00167,47.9,15.09
ORD002146,2,PROD00007,1179.99,6.28
ORD002146,3,PROD00117,94.16,20.7
ORD002147,1,PROD00096,353.37,33.96
ORD002148,1,PROD00227,164.92,16.15
ORD002148,2,PROD00155,410.91,28.82
ORD002149,1,PROD00210,69.43,29.15
ORD002150,1,PROD00040,223.42,33.83
ORD002150,2,PROD00082,31.19,32.79
ORD002150,3,PROD00077,168.22,23.47
ORD002150,4,PROD00117,96.0,7.83
ORD002151,1,PROD00093,431.81,28.12
ORD002151,2,PROD00083,62.64,29.62
ORD002151,3,PROD00062,43.2,24.56
ORD002151,4,PROD00224,183.1,9.6
ORD002152,1,PROD00078,120.94,6.01
ORD002153,1,PROD00140,127.02,13.7
ORD002154,1,PROD00102,271.92,12.07
ORD002155,1,PROD00028,780.72,15.16
ORD002156,1,PROD00188,50.4,9.0
ORD002156,2,PROD00024,497.83,22.96
ORD002157,1,PROD00017,98.78,21.98
ORD002158,1,PROD00214,64.81,32.33
ORD002158,2,PROD00095,397.05,19.65
ORD002159,1,PROD00038,661.37,16.39
ORD002159,2,PROD00015,612.24,26.55
ORD002159,3,PROD00011,570.02,19.39
ORD002160,1,PROD00233,329.96,23.37
ORD002161,1,PROD00037,812.54,20.11
ORD002162,1,PROD00030,336.22,23.67
ORD002162,2,PROD00019,98.37,31.3
ORD002162,3,PROD00013,187.08,6.07
ORD002163,1,PROD00131,71.2,22.09
ORD002164,1,PROD00064,17.1,29.57
ORD002165,1,PROD00045,117.07,21.04
ORD002165,2,PROD00072,49.09,30.25
ORD002165,3,PROD00065,81.35,17.17
ORD002165,4,PROD00196,66.96,5.58
ORD002166,1,PROD00149,1447.72,31.15
ORD002167,1,PROD00208,23.13,14.29
ORD002167,2,PROD00012,1177.48,26.2
ORD002168,1,PROD00153,170.01,9.36
ORD002168,2,PROD00219,336.02,14.42
ORD002169,1,PROD00003,597.74,27.01
ORD002170,1,PROD00150,736.21,13.85
ORD002171,1,PROD00095,419.93,20.41
ORD002172,1,PROD00057,83.49,33.04
ORD002173,1,PROD00072,49.23,17.17
ORD002173,2,PROD00100,330.81,22.28
ORD002174,1,PROD00121,47.77,17.43
ORD002175,1,PROD00204,69.92,26.19
ORD002176,1,PROD00035,868.96,8.73
ORD002177,1,PROD00201,25.6,27.23
ORD002177,2,PROD00032,340.0,13.49
ORD002178,1,PROD00148,1602.79,25.75
ORD002178,2,PROD00063,139.18,16.56
ORD002178,3,PROD00029,231.99,10.72
ORD002178,4,PROD00156,244.56,22.67
ORD002179,1,PROD00174,32.67,15.7
ORD002179,2,PROD00172,43.26,15.02
ORD002180,1,PROD00100,347.92,8.85
ORD002181,1,PROD00104,125.14,9.36
ORD002182,1,PROD00188,48.47,5.15
ORD002183,1,PROD00143,1394.0,34.01
ORD002184,1,PROD00166,14.12,11.99
ORD002184,2,PROD00113,56.9,9.15
ORD002184,3,PROD00218,43.21,22.71
ORD002184,4,PROD00090,335.25,31.86
ORD002185,1,PROD00223,35.47,21.81
ORD002185,2,PROD00225,297.59,19.9
ORD002186,1,PROD00159,484.77,24.25
ORD002186,2,PROD00142,620.0,26.02
ORD002187,1,PROD00115,71.51,13.04
ORD002188,1,PROD00092,101.18,25.28
ORD002188,2,PROD00058,131.18,29.05
ORD002189,1,PROD00145,141.81,10.3
ORD002189,2,PROD00228,45.11,12.3
ORD002190,1,PROD00202,9.25,16.4
ORD002190,2,PROD00135,93.1,17.5
ORD002190,3,PROD00073,94.92,7.64
ORD002190,4,PROD00108,105.11,12.95
ORD002191,1,PROD00013,198.8,23.18
ORD002191,2,PROD00046,197.54,17.89
ORD002192,1,PROD00054,67.35,5.78
ORD002192,2,PROD00055,154.87,17.62
ORD002192,3,PROD00128,88.42,32.88
ORD002193,1,PROD00036,217.77,34.69
ORD002194,1,PROD00219,279.91,10.88
ORD002194,2,PROD00223,38.88,10.08
ORD002195,1,PROD00214,56.33,29.55
ORD002195,2,PROD00196,80.42,34.39
ORD002196,1,PROD00036,200.74,5.19
ORD002196,2,PROD00084,384.32,8.07
ORD002197,1,PROD00221,304.15,27.38
ORD002197,2,PROD00115,60.93,11.01
ORD002197,3,PROD00159,467.13,30.51
ORD002198,1,PROD00073,93.61,22.77
ORD002199,1,PROD00227,143.2,10.26
ORD002199,2,PROD00143,1548.72,26.17
ORD002199,3,PROD00203,68.45,6.18
ORD002200,1,PROD00214,52.69,8.61
ORD002201,1,PROD00093,445.51,20.84
ORD002201,2,PROD00068,91.84,31.72
ORD002202,1,PROD00111,52.19,19.53
ORD002202,2,PROD00112,37.03,26.71
ORD002203,1,PROD00005,262.3,17.17
ORD002203,2,PROD00235,306.11,25.13
ORD002203,3,PROD00130,116.24,17.13
ORD002204,1,PROD00123,121.43,11.25
ORD002205,1,PROD00196,76.09,12.86
ORD002206,1,PROD00192,52.02,16.43
ORD002207,1,PROD00096,333.34,28.97
ORD002207,2,PROD00064,16.06,34.6
ORD002208,1,PROD00025,225.01,19.32
ORD002208,2,PROD00011,496.45,23.5
ORD002208,3,PROD00125,58.87,32.94
ORD002209,1,PROD00138,214.96,25.26
ORD002209,2,PROD00222,207.33,13.56
ORD002209,3,PROD00184,14.25,10.01
ORD002209,4,PROD00089,366.99,12.19
ORD002210,1,PROD00080,70.34,19.32
ORD002211,1,PROD00126,47.98,20.53
ORD002212,1,PROD00063,115.07,14.78
ORD002212,2,PROD00041,113.73,34.67
ORD002212,3,PROD00199,31.91,24.08
ORD002213,1,PROD00046,204.95,30.78
ORD002213,2,PROD00157,989.95,9.68
ORD002213,3,PROD00074,22.74,13.23
ORD002214,1,PROD00177,11.96,5.24
ORD002215,1,PROD00069,71.77,9.52
ORD002215,2,PROD00055,178.97,21.73
ORD002216,1,PROD00063,127.85,15.38
ORD002217,1,PROD00230,178.37,15.26
ORD002218,1,PROD00195,23.29,16.37
ORD002219,1,PROD00167,60.38,34.86
ORD002220,1,PROD00097,140.22,19.57
ORD002221,1,PROD00024,541.61,13.36
ORD002222,1,PROD00196,77.76,6.85
ORD002222,2,PROD00007,1108.53,9.27
ORD002222,3,PROD00149,1454.43,34.58
ORD002222,4,PROD00027,777.16,25.09
ORD002223,1,PROD00129,20.75,31.98
ORD002224,1,PROD00154,774.2,23.36
ORD002225,1,PROD00055,142.83,12.67
ORD002225,2,PROD00080,64.12,33.38
ORD002225,3,PROD00079,48.16,21.69
ORD002226,1,PROD00030,306.52,34.57
ORD002227,1,PROD00039,239.55,11.41
ORD002228,1,PROD00015,681.0,19.15
ORD002229,1,PROD00189,16.15,14.91
ORD002230,1,PROD00209,63.13,20.55
ORD002231,1,PROD00055,148.05,10.03
ORD002231,2,PROD00235,308.6,18.58
ORD002232,1,PROD00036,221.92,9.99
ORD002233,1,PROD00023,679.2,14.52
ORD002234,1,PROD00172,39.64,17.05
ORD002234,2,PROD00033,539.95,14.48
ORD002235,1,PROD00148,1320.46,30.06
ORD002236,1,PROD00116,62.21,27.0
ORD002236,2,PROD00176,14.62,21.56
ORD002236,3,PROD00044,79.88,12.61
ORD002237,1,PROD00134,45.96,8.01
ORD002238,1,PROD00204,80.5,22.65
ORD002239,1,PROD00211,88.92,32.66
ORD002239,2,PROD00019,107.06,11.97
ORD002240,1,PROD00175,45.25,16.31
ORD002240,2,PROD00065,74.3,11.31
ORD002240,3,PROD00009,792.99,28.96
ORD002241,1,PROD00093,444.42,24.25
ORD002242,1,PROD00185,16.31,11.13
ORD002242,2,PROD00054,64.17,10.76
ORD002242,3,PROD00214,53.18,33.6
ORD002242,4,PROD00128,90.93,24.14
ORD002243,1,PROD00174,35.45,15.85
ORD002244,1,PROD00187,48.74,13.14
ORD002244,2,PROD00114,80.52,33.29
ORD002244,3,PROD00127,67.39,32.69
ORD002244,4,PROD00230,195.69,25.13
ORD002245,1,PROD00027,730.48,31.42
ORD002246,1,PROD00142,517.23,5.03
ORD002247,1,PROD00085,103.23,32.43
ORD002248,1,PROD00022,801.76,9.5
ORD002249,1,PROD00183,21.0,27.55
ORD002250,1,PROD00034,705.69,17.78
ORD002251,1,PROD00229,203.03,17.57
ORD002252,1,PROD00051,147.09,16.51
ORD002252,2,PROD00058,136.86,32.65
ORD002253,1,PROD00139,191.31,7.58
ORD002254,1,PROD00011,539.89,18.19
ORD002255,1,PROD00037,810.18,18.72
ORD002255,2,PROD00024,464.5,18.95
ORD002256,1,PROD00180,32.99,10.44
ORD002256,2,PROD00132,93.02,22.07
ORD002256,3,PROD00118,12.84,32.57
ORD002256,4,PROD00026,688.43,24.84
ORD002257,1,PROD00030,302.26,20.7
ORD002258,1,PROD00006,133.16,11.08
ORD002259,1,PROD00077,167.6,14.87
ORD002259,2,PROD00168,32.08,17.08
ORD002260,1,PROD00139,183.41,10.0
ORD002260,2,PROD00107,29.84,6.46
ORD002260,3,PROD00195,23.82,29.26
ORD002261,1,PROD00184,15.35,16.04
ORD002262,1,PROD00079,53.53,22.14
ORD002262,2,PROD00092,112.86,30.77
ORD002263,1,PROD00015,551.98,22.84
ORD002263,2,PROD00033,545.7,16.01
ORD002263,3,PROD00007,1267.14,29.02
ORD002264,1,PROD00079,51.99,11.48
ORD002265,1,PROD00090,273.69,11.97
ORD002265,2,PROD00072,59.99,29.54
ORD002266,1,PROD00078,112.57,12.47
ORD002266,2,PROD00104,139.54,7.62
ORD002266,3,PROD00105,235.26,28.59
ORD002267,1,PROD00175,40.09,21.97
ORD002268,1,PROD00150,612.88,8.5
ORD002269,1,PROD00077,163.12,17.7
ORD002270,1,PROD00059,142.93,33.5
ORD002270,2,PROD00214,64.06,24.63
ORD002271,1,PROD00046,238.87,16.18
ORD002271,2,PROD00224,189.18,17.82
ORD002272,1,PROD00041,112.71,26.73
ORD002273,1,PROD00071,91.36,28.96
ORD002273,2,PROD00084,355.88,14.27
ORD002274,1,PROD00068,84.03,25.77
ORD002275,1,PROD00041,123.24,17.47
ORD002276,1,PROD00042,99.13,14.4
ORD002276,2,PROD00006,136.46,8.77
ORD002277,1,PROD00071,78.14,21.33
ORD002277,2,PROD00087,57.69,30.01
ORD002277,3,PROD00110,153.77,27.67
ORD002277,4,PROD00094,135.59,11.59
ORD002278,1,PROD00234,333.17,33.06
ORD002278,2,PROD00045,97.52,7.4
ORD002279,1,PROD00096,321.34,31.14
ORD002279,2,PROD00193,49.25,34.26
ORD002279,3,PROD00065,76.96,7.41
ORD002280,1,PROD00042,108.07,23.62
ORD002281,1,PROD00227,147.79,22.41
ORD002282,1,PROD00001,896.94,15.41
ORD002283,1,PROD00210,84.18,17.47
ORD002283,2,PROD00217,278.81,6.92
ORD002283,3,PROD00196,78.53,14.32
ORD002284,1,PROD00029,219.13,23.63
ORD002285,1,PROD00184,14.93,16.46
ORD002285,2,PROD00119,33.58,17.28
ORD002286,1,PROD00122,118.66,17.92
ORD002286,2,PROD00164,27.24,33.38
ORD002287,1,PROD00169,35.17,17.75
ORD002288,1,PROD00199,37.43,34.82
ORD002288,2,PROD00126,51.24,26.54
ORD002289,1,PROD00185,15.6,14.49
ORD002289,2,PROD00128,87.66,16.47
ORD002290,1,PROD00116,68.4,21.94
ORD002291,1,PROD00139,161.06,20.1
ORD002291,2,PROD00236,316.77,6.34
ORD002292,1,PROD00237,191.32,25.3
ORD002292,2,PROD00158,1405.95,32.47
ORD002293,1,PROD00211,78.57,16.95
ORD002294,1,PROD00011,523.23,13.5
ORD002295,1,PROD00021,792.42,18.06
ORD002295,2,PROD00238,177.0,12.97
ORD002295,3,PROD00037,752.35,31.85
ORD002296,1,PROD00173,31.01,31.3
ORD002297,1,PROD00077,160.99,24.21
ORD002297,2,PROD00057,88.35,25.36
ORD002297,3,PROD00053,164.94,13.27
ORD002298,1,PROD00206,12.22,31.04
ORD002298,2,PROD00055,168.53,10.13
ORD002298,3,PROD00133,82.51,8.31
ORD002298,4,PROD00065,81.04,25.18
ORD002299,1,PROD00077,143.32,13.22
ORD002300,1,PROD00172,42.79,15.62
ORD002300,2,PROD00052,203.97,6.63
ORD002301,1,PROD00041,111.8,32.92
ORD002302,1,PROD00062,47.73,21.78
ORD002303,1,PROD00232,285.95,22.53
ORD002304,1,PROD00142,612.04,23.72
ORD002305,1,PROD00013,175.21,23.5
ORD002305,2,PROD00040,241.04,9.05
ORD002306,1,PROD00053,145.82,11.29
ORD002307,1,PROD00221,273.2,22.63
ORD002308,1,PROD00146,820.08,29.39
ORD002308,2,PROD00074,20.46,32.77
ORD002309,1,PROD00210,80.19,19.73
ORD002310,1,PROD00160,393.54,33.98
ORD002310,2,PROD00065,68.26,7.22
ORD002310,3,PROD00227,149.56,31.44
ORD002311,1,PROD00224,173.87,18.55
ORD002312,1,PROD00056,236.61,21.18
ORD002313,1,PROD00079,48.63,28.4
ORD002314,1,PROD00046,204.85,15.24
ORD002315,1,PROD00123,121.42,13.11
ORD002316,1,PROD00094,123.99,10.94
ORD002317,1,PROD00015,672.1,30.98
ORD002317,2,PROD00022,806.53,21.43
ORD002318,1,PROD00178,52.52,8.23
ORD002319,1,PROD00169,38.45,33.13
ORD002320,1,PROD00078,110.22,31.01
ORD002320,2,PROD00088,178.88,23.21
ORD002320,3,PROD00043,188.69,17.76
ORD002320,4,PROD00168,30.96,15.5
ORD002321,1,PROD00128,84.92,14.72
ORD002322,1,PROD00046,238.25,12.98
ORD002323,1,PROD00086,341.1,19.04
ORD002324,1,PROD00213,65.37,14.18
ORD002324,2,PROD00031,307.03,24.58
ORD002325,1,PROD00007,1280.19,20.67
ORD002326,1,PROD00052,162.83,19.9
ORD002327,1,PROD00020,327.7,19.16
ORD002328,1,PROD00048,28.47,21.21
ORD002329,1,PROD00154,642.24,30.28
ORD002330,1,PROD00028,775.73,18.26
ORD002331,1,PROD00161,1009.66,29.04
ORD002331,2,PROD00024,483.76,9.41
ORD002332,1,PROD00229,206.48,15.44
ORD002333,1,PROD00195,22.62,19.23
ORD002334,1,PROD00036,237.68,17.72
ORD002335,1,PROD00206,12.28,25.77
ORD002335,2,PROD00134,47.11,24.99
ORD002335,3,PROD00214,62.13,17.38
ORD002335,4,PROD00016,863.07,6.41
ORD002336,1,PROD00082,26.23,10.13
ORD002336,2,PROD00096,337.07,20.09
ORD002337,1,PROD00192,45.53,25.44
ORD002337,2,PROD00155,419.28,27.32
ORD002337,3,PROD00088,163.86,25.62
ORD002338,1,PROD00107,36.28,30.3
ORD002338,2,PROD00009,789.25,11.2
ORD002339,1,PROD00204,83.08,22.34
ORD002339,2,PROD00150,750.75,7.33
ORD002340,1,PROD00148,1496.68,25.54
ORD002340,2,PROD00103,371.73,33.1
ORD002341,1,PROD00024,490.98,28.46
ORD002342,1,PROD00221,275.85,10.01
ORD002343,1,PROD00028,852.91,15.78
ORD002344,1,PROD00007,1022.33,6.77
ORD002344,2,PROD00058,126.62,32.37
ORD002345,1,PROD00107,33.8,27.78
ORD002346,1,PROD00232,273.9,31.45
ORD002347,1,PROD00203,73.78,15.78
ORD002348,1,PROD00213,65.28,7.24
ORD002349,1,PROD00229,221.12,27.41
ORD002350,1,PROD00031,292.64,6.79
ORD002350,2,PROD00021,870.06,8.3
ORD002351,1,PROD00113,54.48,9.95
ORD002351,2,PROD00191,33.77,31.99
ORD002352,1,PROD00175,48.68,33.27
ORD002352,2,PROD00116,66.61,19.86
ORD002353,1,PROD00052,176.19,29.18
ORD002354,1,PROD00160,366.1,6.95
ORD002355,1,PROD00233,300.62,22.16
ORD002355,2,PROD00033,540.7,30.06
ORD002355,3,PROD00158,1488.77,12.83
ORD002355,4,PROD00137,977.84,30.19
ORD002356,1,PROD00203,70.96,21.14
ORD002357,1,PROD00046,202.78,29.36
ORD002357,2,PROD00023,552.93,20.9
ORD002358,1,PROD00237,173.83,24.92
ORD002359,1,PROD00080,70.65,7.47
ORD002360,1,PROD00009,763.18,25.86
ORD002360,2,PROD00125,51.81,9.87
ORD002360,3,PROD00026,729.86,26.71
ORD002361,1,PROD00143,1581.98,14.51
ORD002362,1,PROD00129,22.02,12.93
ORD002362,2,PROD00001,889.4,5.06
ORD002363,1,PROD00187,57.26,30.78
ORD002364,1,PROD00183,19.39,10.94
ORD002364,2,PROD00202,9.05,13.6
ORD002365,1,PROD00113,54.32,27.38
ORD002366,1,PROD00090,271.73,31.41
ORD002366,2,PROD00195,27.04,22.26
ORD002367,1,PROD00198,56.68,30.54
