customer_id,customer_unique_id,customer_state
OC001980,CUST101373,RS
OC001981,CUST101374,RJ
OC001982,CUST101374,RJ
OC001983,CUST101374,RJ
OC001984,CUST101374,RJ
OC001985,CUST101374,RJ
OC001986,CUST101374,RJ
OC001987,CUST101374,RJ
OC001988,CUST101375,BA
OC001989,CUST101376,PE
OC001990,CUST101377,BA
OC001991,CUST101378,RJ
OC001992,CUST101379,PR
OC001993,CUST101380,CE
OC001994,CUST101381,RS
OC001995,CUST101382,SC
OC001996,CUST101383,PE
OC001997,CUST101384,CE
OC001998,CUST101385,CE
OC001999,CUST101386,PE
OC002000,CUST101386,PE
OC002001,CUST101387,SP
OC002002,CUST101388,CE
OC002003,CUST101389,PR
OC002004,CUST101390,SP
OC002005,CUST101391,MG
OC002006,CUST101392,PR
OC002007,CUST101393,PR
OC002008,CUST101393,PR
OC002009,CUST101394,BA
OC002010,CUST101395,BA
OC002011,CUST101396,SP
OC002012,CUST101396,SP
OC002013,CUST101397,MG
OC002014,CUST101398,MG
OC002015,CUST101399,CE
OC002016,CUST101400,SC
OC002017,CUST101401,RJ
OC002018,CUST101402,MG
OC002019,CUST101402,MG
OC002020,CUST101402,MG
OC002021,CUST101403,SP
OC002022,CUST101404,RJ
OC002023,CUST101405,PE
OC002024,CUST101406,RS
OC002025,CUST101407,SC
OC002026,CUST101408,SC
OC002027,CUST101409,GO
OC002028,CUST101410,BA
OC002029,CUST101411,MG
OC002030,CUST101412,BA
OC002031,CUST101413,PR
OC002032,CUST101414,BA
OC002033,CUST101415,CE
OC002034,CUST101416,CE
OC002035,CUST101417,RJ
OC002036,CUST101418,SP
OC002037,CUST101419,MG
OC002038,CUST101420,MG
OC002039,CUST101421,CE
OC002040,CUST101421,CE
OC002041,CUST101422,SP
OC002042,CUST101423,RJ
OC002043,CUST101424,PR
OC002044,CUST101425,GO
OC002045,CUST101426,SC
OC002046,CUST101427,GO
OC002047,CUST101427,GO
OC002048,CUST101427,GO
OC002049,CUST101427,GO
OC002050,CUST101427,GO
OC002051,CUST101427,GO
OC002052,CUST101427,GO
OC002053,CUST101427,GO
OC002054,CUST101427,GO
OC002055,CUST101427,GO
OC002056,CUST101428,CE
OC002057,CUST101429,GO
OC002058,CUST101430,SC
OC002059,CUST101431,PR
OC002060,CUST101432,RS
OC002061,CUST101433,PE
OC002062,CUST101434,RJ
OC002063,CUST101435,BA
OC002064,CUST101436,SC
OC002065,CUST101437,RJ
OC002066,CUST101438,PR
OC002067,CUST101439,CE
OC002068,CUST101439,CE
OC002069,CUST101439,CE
OC002070,CUST101439,CE
OC002071,CUST101440,GO
OC002072,CUST101440,GO
OC002073,CUST101440,GO
OC002074,CUST101440,GO
OC002075,CUST101440,GO
OC002076,CUST101440,GO
OC002077,CUST101440,GO
OC002078,CUST101441,PE
OC002079,CUST101442,PR
OC002080,CUST101443,SP
OC002081,CUST101444,RS
OC002082,CUST101445,SC
OC002083,CUST101445,SC
OC002084,CUST101445,SC
OC002085,CUST101446,CE
OC002086,CUST101446,CE
OC002087,CUST101446,CE
OC002088,CUST101446,CE
OC002089,CUST101446,CE
OC002090,CUST101446,CE
OC002091,CUST101446,CE
OC002092,CUST101446,CE
OC002093,CUST101446,CE
OC002094,CUST101446,CE
OC002095,CUST101446,CE
OC002096,CUST101446,CE
OC002097,CUST101446,CE
OC002098,CUST101447,SP
OC002099,CUST101448,SP
OC002100,CUST101449,RS
OC002101,CUST101449,RS
OC002102,CUST101449,RS
OC002103,CUST101449,RS
OC002104,CUST101449,RS
OC002105,CUST101449,RS
OC002106,CUST101450,PR
OC002107,CUST101451,RS
OC002108,CUST101452,MG
OC002109,CUST101453,PR
OC002110,CUST101453,PR
OC002111,CUST101453,PR
OC002112,CUST101454,PR
OC002113,CUST101455,BA
OC002114,CUST101456,RJ
OC002115,CUST101457,SP
OC002116,CUST101458,GO
OC002117,CUST101459,SC
OC002118,CUST101460,MG
OC002119,CUST101461,MG
OC002120,CUST101462,SC
OC002121,CUST101462,SC
OC002122,CUST101462,SC
OC002123,CUST101462,SC
OC002124,CUST101462,SC
OC002125,CUST101462,SC
OC002126,CUST101462,SC
OC002127,CUST101463,PE
OC002128,CUST101464,RS
OC002129,CUST101465,PE
OC002130,CUST101465,PE
OC002131,CUST101466,PE
OC002132,CUST101467,BA
OC002133,CUST101468,RJ
OC002134,CUST101469,SC
OC002135,CUST101470,SP
OC002136,CUST101470,SP
OC002137,CUST101471,SC
OC002138,CUST101472,SP
OC002139,CUST101473,GO
OC002140,CUST101474,RJ
OC002141,CUST101474,RJ
OC002142,CUST101475,BA
OC002143,CUST101476,CE
OC002144,CUST101477,SC
OC002145,CUST101478,CE
OC002146,CUST101479,SC
OC002147,CUST101480,SC
OC002148,CUST101480,SC
OC002149,CUST101481,PR
OC002150,CUST101482,RJ
OC002151,CUST101483,SC
OC002152,CUST101484,SP
OC002153,CUST101485,BA
OC002154,CUST101485,BA
OC002155,CUST101486,MG
OC002156,CUST101487,CE
OC002157,CUST101488,GO
OC002158,CUST101488,GO
OC002159,CUST101488,GO
OC002160,CUST101489,BA
OC002161,CUST101490,RJ
OC002162,CUST101491,SC
OC002163,CUST101492,RJ
OC002164,CUST101493,RS
OC002165,CUST101494,SC
OC002166,CUST101495,CE
OC002167,CUST101496,SC
OC002168,CUST101497,PE
OC002169,CUST101497,PE
OC002170,CUST101498,RJ
OC002171,CUST101499,SC
OC002172,CUST101500,PR
OC002173,CUST101500,PR
OC002174,CUST101500,PR
OC002175,CUST101500,PR
OC002176,CUST101500,PR
OC002177,CUST101501,BA
OC002178,CUST101502,RS
OC002179,CUST101503,BA
OC002180,CUST101503,BA
OC002181,CUST101504,MG
OC002182,CUST101505,RJ
OC002183,CUST101505,RJ
OC002184,CUST101506,PE
OC002185,CUST101507,RJ
OC002186,CUST101508,PE
OC002187,CUST101508,PE
OC002188,CUST101508,PE
OC002189,CUST101508,PE
OC002190,CUST101509,PE
OC002191,CUST101510,RS
OC002192,CUST101510,RS
OC002193,CUST101510,RS
OC002194,CUST101510,RS
OC002195,CUST101511,BA
OC002196,CUST101512,BA
OC002197,CUST101512,BA
OC002198,CUST101512,BA
OC002199,CUST101512,BA
OC002200,CUST101513,MG
OC002201,CUST101514,RS
OC002202,CUST101515,RJ
OC002203,CUST101516,MG
OC002204,CUST101516,MG
OC002205,CUST101516,MG
OC002206,CUST101517,PR
OC002207,CUST101518,RS
OC002208,CUST101519,MG
OC002209,CUST101519,MG
OC002210,CUST101520,CE
OC002211,CUST101521,MG
OC002212,CUST101521,MG
OC002213,CUST101521,MG
OC002214,CUST101521,MG
OC002215,CUST101521,MG
OC002216,CUST101522,RJ
OC002217,CUST101523,MG
OC002218,CUST101523,MG
OC002219,CUST101524,GO
OC002220,CUST101524,GO
OC002221,CUST101525,GO
OC002222,CUST101526,CE
OC002223,CUST101527,CE
OC002224,CUST101528,GO
OC002225,CUST101528,GO
OC002226,CUST101529,CE
OC002227,CUST101530,CE
OC002228,CUST101530,CE
OC002229,CUST101530,CE
OC002230,CUST101530,CE
OC002231,CUST101531,BA
OC002232,CUST101532,BA
OC002233,CUST101533,MG
OC002234,CUST101534,GO
OC002235,CUST101535,RJ
OC002236,CUST101535,RJ
OC002237,CUST101535,RJ
OC002238,CUST101535,RJ
OC002239,CUST101535,RJ
OC002240,CUST101536,GO
OC002241,CUST101536,GO
OC002242,CUST101537,GO
OC002243,CUST101538,PR
OC002244,CUST101539,PR
OC002245,CUST101540,CE
OC002246,CUST101540,CE
OC002247,CUST101541,SP
OC002248,CUST101541,SP
OC002249,CUST101542,BA
OC002250,CUST101543,PE
OC002251,CUST101544,RJ
OC002252,CUST101545,PR
OC002253,CUST101545,PR
OC002254,CUST101545,PR
OC002255,CUST101545,PR
OC002256,CUST101546,GO
OC002257,CUST101547,GO
OC002258,CUST101548,SP
OC002259,CUST101549,SP
OC002260,CUST101550,BA
OC002261,CUST101551,PR
OC002262,CUST101552,RJ
OC002263,CUST101553,RJ
OC002264,CUST101553,RJ
OC002265,CUST101553,RJ
OC002266,CUST101554,CE
OC002267,CUST101555,CE
OC002268,CUST101556,PE
OC002269,CUST101556,PE
OC002270,CUST101556,PE
OC002271,CUST101556,PE
OC002272,CUST101556,PE
OC002273,CUST101557,SC
OC002274,CUST101557,SC
OC002275,CUST101558,GO
OC002276,CUST101559,CE
OC002277,CUST101560,PE
OC002278,CUST101560,PE
OC002279,CUST101561,SP
OC002280,CUST101561,SP
OC002281,CUST101562,GO
OC002282,CUST101563,CE
OC002283,CUST101564,RS
OC002284,CUST101565,BA
OC002285,CUST101566,CE
OC002286,CUST101567,GO
OC002287,CUST101568,PE
OC002288,CUST101569,MG
OC002289,CUST101570,SP
OC002290,CUST101571,GO
OC002291,CUST101572,RJ
OC002292,CUST101573,BA
OC002293,CUST101574,RJ
OC002294,CUST101575,PE
OC002295,CUST101575,PE
OC002296,CUST101576,MG
OC002297,CUST101577,SP
OC002298,CUST101577,SP
OC002299,CUST101577,SP
OC002300,CUST101577,SP
OC002301,CUST101577,SP
OC002302,CUST101577,SP
OC002303,CUST101578,RS
OC002304,CUST101578,RS
OC002305,CUST101578,RS
OC002306,CUST101578,RS
OC002307,CUST101579,GO
OC002308,CUST101580,GO
OC002309,CUST101581,PE
OC002310,CUST101581,PE
OC002311,CUST101582,PE
OC002312,CUST101583,CE
OC002313,CUST101584,MG
OC002314,CUST101585,BA
OC002315,CUST101585,BA
OC002316,CUST101585,BA
OC002317,CUST101585,BA
OC002318,CUST101585,BA
OC002319,CUST101586,BA
OC002320,CUST101587,PR
OC002321,CUST101587,PR
OC002322,CUST101588,SC
OC002323,CUST101589,SC
OC002324,CUST101590,BA
OC002325,CUST101591,CE
OC002326,CUST101592,SP
OC002327,CUST101593,BA
OC002328,CUST101594,RJ
OC002329,CUST101595,BA
OC002330,CUST101596,RJ
OC002331,CUST101597,PE
OC002332,CUST101598,SC
OC002333,CUST101599,PR
OC002334,CUST101600,PR
OC002335,CUST101601,CE
OC002336,CUST101602,MG
OC002337,CUST101603,BA
OC002338,CUST101604,RJ
OC002339,CUST101605,CE
OC002340,CUST101605,CE
OC002341,CUST101606,MG
OC002342,CUST101607,BA
OC002343,CUST101608,PR
OC002344,CUST101609,SC
OC002345,CUST101610,MG
OC002346,CUST101611,CE
OC002347,CUST101612,RJ
OC002348,CUST101613,PR
OC002349,CUST101613,PR
OC002350,CUST101613,PR
OC002351,CUST101614,PE
OC002352,CUST101615,SC
OC002353,CUST101616,BA
OC002354,CUST101617,MG
OC002355,CUST101618,PE
OC002356,CUST101618,PE
OC002357,CUST101618,PE
OC002358,CUST101618,PE
OC002359,CUST101619,RJ
OC002360,CUST101620,SC
OC002361,CUST101621,PE
OC002362,CUST101622,BA
OC002363,CUST101623,SP
OC002364,CUST101624,BA
OC002365,CUST101625,PR
OC002366,CUST101626,MG
OC002367,CUST101627,RS
OC002368,CUST101627,RS
OC002369,CUST101628,BA
OC002370,CUST101628,BA
OC002371,CUST101628,BA
OC002372,CUST101628,BA
OC002373,CUST101629,GO
OC002374,CUST101629,GO
OC002375,CUST101630,RS
OC002376,CUST101631,RS
OC002377,CUST101632,MG
OC002378,CUST101633,MG
OC002379,CUST101634,RJ
OC002380,CUST101635,PR
OC002381,CUST101635,PR
OC002382,CUST101636,RJ
OC002383,CUST101637,PE
OC002384,CUST101638,PE
OC002385,CUST101638,PE
OC002386,CUST101638,PE
OC002387,CUST101638,PE
OC002388,CUST101638,PE
OC002389,CUST101639,PE
OC002390,CUST101640,SP
OC002391,CUST101641,BA
OC002392,CUST101642,CE
OC002393,CUST101642,CE
OC002394,CUST101643,MG
OC002395,CUST101644,CE
OC002396,CUST101645,SC
OC002397,CUST101646,MG
OC002398,CUST101646,MG
OC002399,CUST101646,MG
OC002400,CUST101646,MG
OC002401,CUST101647,MG
OC002402,CUST101647,MG
OC002403,CUST101647,MG
OC002404,CUST101647,MG
OC002405,CUST101647,MG
OC002406,CUST101648,MG
OC002407,CUST101649,CE
OC002408,CUST101650,MG
OC002409,CUST101651,GO
OC002410,CUST101651,GO
OC002411,CUST101651,GO
OC002412,CUST101652,SP
OC002413,CUST101653,SC
OC002414,CUST101653,SC
OC002415,CUST101653,SC
OC002416,CUST101654,BA
OC002417,CUST101655,RS
OC002418,CUST101656,GO
OC002419,CUST101656,GO
OC002420,CUST101657,CE
OC002421,CUST101658,PR
OC002422,CUST101659,GO
OC002423,CUST101659,GO
OC002424,CUST101660,RS
OC002425,CUST101661,PE
OC002426,CUST101662,RS
OC002427,CUST101662,RS
OC002428,CUST101662,RS
OC002429,CUST101663,PR
OC002430,CUST101664,GO
OC002431,CUST101664,GO
OC002432,CUST101665,RS
OC002433,CUST101666,BA
OC002434,CUST101667,CE
OC002435,CUST101668,GO
OC002436,CUST101669,GO
OC002437,CUST101670,PR
OC002438,CUST101671,SC
OC002439,CUST101672,PE
OC002440,CUST101673,PE
OC002441,CUST101674,SC
OC002442,CUST101675,MG
OC002443,CUST101676,RS
OC002444,CUST101677,CE
OC002445,CUST101677,CE
OC002446,CUST101678,MG
OC002447,CUST101679,PR
OC002448,CUST101680,SP
OC002449,CUST101681,GO
OC002450,CUST101682,BA
OC002451,CUST101683,PE
OC002452,CUST101684,RJ
OC002453,CUST101685,PE
OC002454,CUST101686,RJ
OC002455,CUST101687,PR
OC002456,CUST101688,RJ
OC002457,CUST101688,RJ
OC002458,CUST101689,MG
OC002459,CUST101690,PR
OC002460,CUST101691,GO
OC002461,CUST101692,PE
OC002462,CUST101693,MG
OC002463,CUST101694,SC
OC002464,CUST101695,RJ
OC002465,CUST101696,RS
OC002466,CUST101696,RS
OC002467,CUST101696,RS
OC002468,CUST101696,RS
OC002469,CUST101696,RS
OC002470,CUST101697,GO
OC002471,CUST101698,BA
OC002472,CUST101699,SP
OC002473,CUST101700,SC
OC002474,CUST101700,SC
OC002475,CUST101700,SC
OC002476,CUST101700,SC
OC002477,CUST101701,SP
OC002478,CUST101702,SC
OC002479,CUST101703,PE
OC002480,CUST101704,BA
OC002481,CUST101705,RS
OC002482,CUST101705,RS
OC002483,CUST101706,SC
OC002484,CUST101707,RJ
OC002485,CUST101708,BA
OC002486,CUST101708,BA
OC002487,CUST101709,RS
OC002488,CUST101710,SP
OC002489,CUST101711,BA
OC002490,CUST101712,RJ
OC002491,CUST101713,BA
OC002492,CUST101714,MG
OC002493,CUST101715,MG
OC002494,CUST101716,SP
OC002495,CUST101717,PR
OC002496,CUST101718,GO
OC002497,CUST101718,GO
OC002498,CUST101718,GO
OC002499,CUST101718,GO
OC002500,CUST101719,MG
OC002501,CUST101719,MG
OC002502,CUST101719,MG
OC002503,CUST101720,GO
OC002504,CUST101721,GO
OC002505,CUST101721,GO
OC002506,CUST101721,GO
OC002507,CUST101721,GO
OC002508,CUST101722,CE
OC002509,CUST101723,SP
OC002510,CUST101723,SP
OC002511,CUST101723,SP
OC002512,CUST101724,RJ
OC002513,CUST101725,SP
OC002514,CUST101725,SP
OC002515,CUST101725,SP
OC002516,CUST101725,SP
OC002517,CUST101725,SP
OC002518,CUST101725,SP
OC002519,CUST101725,SP
OC002520,CUST101725,SP
OC002521,CUST101725,SP
OC002522,CUST101725,SP
OC002523,CUST101725,SP
OC002524,CUST101726,PR
OC002525,CUST101727,RS
OC002526,CUST101727,RS
OC002527,CUST101727,RS
OC002528,CUST101727,RS
OC002529,CUST101727,RS
OC002530,CUST101728,MG
OC002531,CUST101729,PE
OC002532,CUST101730,CE
OC002533,CUST101731,PE
OC002534,CUST101732,SC
OC002535,CUST101733,RJ
OC002536,CUST101734,PR
OC002537,CUST101735,RS
OC002538,CUST101736,PR
OC002539,CUST101737,RJ
OC002540,CUST101738,SP
OC002541,CUST101739,RS
OC002542,CUST101740,SC
OC002543,CUST101741,CE
OC002544,CUST101742,GO
OC002545,CUST101743,RJ
OC002546,CUST101744,RJ
OC002547,CUST101744,RJ
OC002548,CUST101744,RJ
OC002549,CUST101744,RJ
OC002550,CUST101744,RJ
OC002551,CUST101744,RJ
OC002552,CUST101745,GO
OC002553,CUST101746,CE
OC002554,CUST101747,PE
OC002555,CUST101747,PE
OC002556,CUST101748,SP
OC002557,CUST101749,PE
OC002558,CUST101750,CE
OC002559,CUST101751,RS
OC002560,CUST101752,MG
OC002561,CUST101753,PR
OC002562,CUST101754,SC
OC002563,CUST101754,SC
OC002564,CUST101754,SC
OC002565,CUST101755,SP
OC002566,CUST101756,CE
OC002567,CUST101757,BA
OC002568,CUST101758,RS
OC002569,CUST101759,CE
OC002570,CUST101760,SC
OC002571,CUST101761,MG
OC002572,CUST101762,RJ
OC002573,CUST101762,RJ
OC002574,CUST101763,PE
OC002575,CUST101764,BA
OC002576,CUST101764,BA
OC002577,CUST101764,BA
OC002578,CUST101765,RJ
OC002579,CUST101766,PE
OC002580,CUST101767,PE
OC002581,CUST101768,PE
OC002582,CUST101769,PE
OC002583,CUST101769,PE
OC002584,CUST101769,PE
OC002585,CUST101770,PE
OC002586,CUST101771,SP
OC002587,CUST101772,SC
OC002588,CUST101773,GO
OC002589,CUST101774,SP
OC002590,CUST101775,SC
OC002591,CUST101776,BA
OC002592,CUST101776,BA
OC002593,CUST101776,BA
OC002594,CUST101776,BA
OC002595,CUST101777,PR
OC002596,CUST101778,SP
OC002597,CUST101778,SP
OC002598,CUST101779,BA
OC002599,CUST101780,RJ
OC002600,CUST101781,BA
OC002601,CUST101781,BA
OC002602,CUST101781,BA
OC002603,CUST101782,RS
OC002604,CUST101783,RJ
OC002605,CUST101784,CE
OC002606,CUST101785,BA
OC002607,CUST101785,BA
OC002608,CUST101785,BA
OC002609,CUST101785,BA
OC002610,CUST101786,MG
OC002611,CUST101787,SP
OC002612,CUST101788,BA
OC002613,CUST101789,PE
OC002614,CUST101790,BA
OC002615,CUST101791,MG
OC002616,CUST101792,GO
OC002617,CUST101793,GO
OC002618,CUST101794,MG
OC002619,CUST101795,MG
OC002620,CUST101796,RJ
OC002621,CUST101797,GO
OC002622,CUST101798,SP
OC002623,CUST101799,PR
OC002624,CUST101800,RS
OC002625,CUST101800,RS
OC002626,CUST101800,RS
OC002627,CUST101800,RS
OC002628,CUST101801,SP
OC002629,CUST101802,RS
OC002630,CUST101803,SP
OC002631,CUST101804,BA
OC002632,CUST101805,PR
OC002633,CUST101806,PE
OC002634,CUST101807,SC
OC002635,CUST101808,PE
OC002636,CUST101809,GO
OC002637,CUST101810,PR
OC002638,CUST101811,SP
OC002639,CUST101812,RS
OC002640,CUST101813,PR
OC002641,CUST101814,BA
OC002642,CUST101815,SP
OC002643,CUST101816,BA
OC002644,CUST101817,PR
OC002645,CUST101817,PR
OC002646,CUST101818,RJ
OC002647,CUST101819,BA
OC002648,CUST101820,SC
OC002649,CUST101820,SC
OC002650,CUST101820,SC
OC002651,CUST101820,SC
OC002652,CUST101820,SC
OC002653,CUST101820,SC
OC002654,CUST101820,SC
OC002655,CUST101820,SC
OC002656,CUST101820,SC
OC002657,CUST101821,SC
OC002658,CUST101822,GO
OC002659,CUST101823,SC
OC002660,CUST101824,BA
OC002661,CUST101825,MG
OC002662,CUST101825,MG
OC002663,CUST101826,GO
OC002664,CUST101826,GO
OC002665,CUST101826,GO
OC002666,CUST101826,GO
OC002667,CUST101826,GO
OC002668,CUST101826,GO
OC002669,CUST101826,GO
OC002670,CUST101826,GO
OC002671,CUST101826,GO
OC002672,CUST101827,GO
OC002673,CUST101828,BA
OC002674,CUST101829,PE
OC002675,CUST101829,PE
OC002676,CUST101829,PE
OC002677,CUST101829,PE
OC002678,CUST101829,PE
OC002679,CUST101829,PE
OC002680,CUST101830,PR
OC002681,CUST101831,RJ
OC002682,CUST101832,SC
OC002683,CUST101833,RJ
OC002684,CUST101834,SC
OC002685,CUST101835,CE
OC002686,CUST101836,MG
OC002687,CUST101837,PE
OC002688,CUST101838,PR
OC002689,CUST101839,BA
OC002690,CUST101840,RJ
OC002691,CUST101841,RJ
OC002692,CUST101842,BA
OC002693,CUST101843,PR
OC002694,CUST101844,PR
OC002695,CUST101845,GO
OC002696,CUST101846,CE
OC002697,CUST101847,SC
OC002698,CUST101848,MG
OC002699,CUST101849,GO
OC002700,CUST101850,BA
OC002701,CUST101851,GO
OC002702,CUST101851,GO
OC002703,CUST101851,GO
OC002704,CUST101851,GO
OC002705,CUST101851,GO
OC002706,CUST101851,GO
OC002707,CUST101852,SP
OC002708,CUST101852,SP
OC002709,CUST101852,SP
OC002710,CUST101852,SP
OC002711,CUST101853,BA
OC002712,CUST101854,CE
OC002713,CUST101854,CE
OC002714,CUST101854,CE
OC002715,CUST101854,CE
OC002716,CUST101854,CE
OC002717,CUST101855,SC
OC002718,CUST101855,SC
OC002719,CUST101855,SC
OC002720,CUST101855,SC
OC002721,CUST101855,SC
OC002722,CUST101856,PR
OC002723,CUST101857,SP
OC002724,CUST101858,RJ
OC002725,CUST101858,RJ
OC002726,CUST101858,RJ
OC002727,CUST101858,RJ
OC002728,CUST101859,SC
OC002729,CUST101860,BA
OC002730,CUST101861,PE
OC002731,CUST101862,MG
OC002732,CUST101863,SP
OC002733,CUST101864,MG
OC002734,CUST101865,CE
OC002735,CUST101866,GO
OC002736,CUST101866,GO
OC002737,CUST101866,GO
OC002738,CUST101866,GO
OC002739,CUST101866,GO
OC002740,CUST101866,GO
OC002741,CUST101866,GO
OC002742,CUST101867,SP
OC002743,CUST101867,SP
OC002744,CUST101867,SP
OC002745,CUST101867,SP
OC002746,CUST101868,MG
OC002747,CUST101869,RJ
OC002748,CUST101870,RS
OC002749,CUST101871,BA
OC002750,CUST101872,BA
OC002751,CUST101873,SC
OC002752,CUST101874,CE
OC002753,CUST101874,CE
OC002754,CUST101874,CE
OC002755,CUST101874,CE
OC002756,CUST101874,CE
OC002757,CUST101874,CE
OC002758,CUST101875,SP
OC002759,CUST101875,SP
OC002760,CUST101875,SP
OC002761,CUST101876,CE
OC002762,CUST101877,MG
OC002763,CUST101877,MG
OC002764,CUST101877,MG
OC002765,CUST101878,GO
OC002766,CUST101879,BA
OC002767,CUST101880,BA
OC002768,CUST101880,BA
OC002769,CUST101881,GO
OC002770,CUST101882,RJ
OC002771,CUST101882,RJ
OC002772,CUST101883,CE
OC002773,CUST101883,CE
OC002774,CUST101883,CE
OC002775,CUST101884,MG
OC002776,CUST101885,PE
OC002777,CUST101885,PE
OC002778,CUST101886,BA
OC002779,CUST101887,SC
OC002780,CUST101888,BA
OC002781,CUST101889,PR
OC002782,CUST101890,RS
OC002783,CUST101891,RJ
OC002784,CUST101892,SP
OC002785,CUST101893,MG
OC002786,CUST101893,MG
OC002787,CUST101894,GO
OC002788,CUST101895,PE
OC002789,CUST101896,SC
OC002790,CUST101897,PE
OC002791,CUST101898,RJ
OC002792,CUST101899,PR
OC002793,CUST101900,PR
OC002794,CUST101901,GO
OC002795,CUST101902,RS
OC002796,CUST101903,CE
OC002797,CUST101904,PR
OC002798,CUST101905,GO
OC002799,CUST101906,RS
OC002800,CUST101906,RS
OC002801,CUST101906,RS
OC002802,CUST101906,RS
OC002803,CUST101907,RJ
OC002804,CUST101908,MG
OC002805,CUST101908,MG
OC002806,CUST101908,MG
OC002807,CUST101909,RJ
OC002808,CUST101909,RJ
OC002809,CUST101909,RJ
OC002810,CUST101909,RJ
OC002811,CUST101909,RJ
OC002812,CUST101909,RJ
OC002813,CUST101909,RJ
OC002814,CUST101909,RJ
OC002815,CUST101909,RJ
OC002816,CUST101909,RJ
OC002817,CUST101910,GO
OC002818,CUST101911,MG
OC002819,CUST101912,GO
OC002820,CUST101913,RJ
OC002821,CUST101914,BA
OC002822,CUST101915,BA
OC002823,CUST101916,RJ
OC002824,CUST101917,PE
OC002825,CUST101918,PE
OC002826,CUST101919,PR
OC002827,CUST101920,PR
OC002828,CUST101921,MG
OC002829,CUST101922,MG
OC002830,CUST101922,MG
OC002831,CUST101923,BA
OC002832,CUST101923,BA
OC002833,CUST101923,BA
OC002834,CUST101923,BA
OC002835,CUST101923,BA
OC002836,CUST101923,BA
OC002837,CUST101923,BA
OC002838,CUST101923,BA
OC002839,CUST101924,PE
OC002840,CUST101925,RS
OC002841,CUST101926,RJ
OC002842,CUST101927,RS
OC002843,CUST101927,RS
OC002844,CUST101928,MG
OC002845,CUST101929,RS
OC002846,CUST101929,RS
OC002847,CUST101930,GO
OC002848,CUST101931,SP
OC002849,CUST101932,BA
OC002850,CUST101933,PE
OC002851,CUST101934,CE
OC002852,CUST101935,BA
OC002853,CUST101936,GO
OC002854,CUST101937,PE
OC002855,CUST101938,MG
OC002856,CUST101939,CE
OC002857,CUST101939,CE
OC002858,CUST101939,CE
OC002859,CUST101940,RJ
OC002860,CUST101941,RJ
OC002861,CUST101942,PR
OC002862,CUST101943,SC
OC002863,CUST101943,SC
OC002864,CUST101943,SC
OC002865,CUST101943,SC
OC002866,CUST101943,SC
OC002867,CUST101943,SC
OC002868,CUST101943,SC
OC002869,CUST101944,GO
OC002870,CUST101945,PE
OC002871,CUST101945,PE
OC002872,CUST101945,PE
OC002873,CUST101945,PE
OC002874,CUST101946,SC
OC002875,CUST101947,SC
OC002876,CUST101948,CE
OC002877,CUST101949,RJ
OC002878,CUST101950,MG
OC002879,CUST101951,BA
OC002880,CUST101952,RJ
OC002881,CUST101952,RJ
OC002882,CUST101952,RJ
OC002883,CUST101952,RJ
OC002884,CUST101953,GO
OC002885,CUST101954,GO
OC002886,CUST101955,PE
OC002887,CUST101956,BA
OC002888,CUST101956,BA
OC002889,CUST101957,MG
OC002890,CUST101958,PE
OC002891,CUST101959,CE
OC002892,CUST101960,MG
OC002893,CUST101961,MG
OC002894,CUST101962,SC
OC002895,CUST101963,PE
OC002896,CUST101964,SP
OC002897,CUST101965,RJ
OC002898,CUST101966,PE
OC002899,CUST101967,MG
OC002900,CUST101968,PR
OC002901,CUST101969,MG
OC002902,CUST101970,MG
OC002903,CUST101971,BA
OC002904,CUST101971,BA
OC002905,CUST101971,BA
OC002906,CUST101971,BA
OC002907,CUST101972,RS
OC002908,CUST101973,BA
OC002909,CUST101974,PE
OC002910,CUST101975,PR
OC002911,CUST101975,PR
OC002912,CUST101975,PR
OC002913,CUST101976,RJ
OC002914,CUST101977,PR
OC002915,CUST101978,RS
OC002916,CUST101979,PE
OC002917,CUST101980,PR
OC002918,CUST101981,MG
OC002919,CUST101982,PR
OC002920,CUST101983,CE
OC002921,CUST101984,PE
OC002922,CUST101984,PE
OC002923,CUST101984,PE
OC002924,CUST101984,PE
OC002925,CUST101984,PE
OC002926,CUST101985,RJ
OC002927,CUST101985,RJ
OC002928,CUST101986,PE
OC002929,CUST101987,MG
OC002930,CUST101988,CE
OC002931,CUST101989,CE
OC002932,CUST101990,MG
OC002933,CUST101990,MG
OC002934,CUST101991,MG
OC002935,CUST101992,CE
OC002936,CUST101993,CE
OC002937,CUST101994,BA
OC002938,CUST101995,CE
OC002939,CUST101996,SP
OC002940,CUST101997,SP
OC002941,CUST101998,RJ
OC002942,CUST101999,SP
OC002943,CUST102000,CE
OC002944,CUST102000,CE
OC002945,CUST102001,PR
OC002946,CUST102002,RS
OC002947,CUST102003,CE
OC002948,CUST102004,SC
OC002949,CUST102005,CE
OC002950,CUST102005,CE
OC002951,CUST102006,SP
OC002952,CUST102006,SP
OC002953,CUST102006,SP
OC002954,CUST102006,SP
OC002955,CUST102006,SP
OC002956,CUST102007,GO
OC002957,CUST102008,PE
OC002958,CUST102009,PR
OC002959,CUST102009,PR
OC002960,CUST102010,PR
OC002961,CUST102011,GO
OC002962,CUST102012,RS
OC002963,CUST102013,SC
OC002964,CUST102013,SC
OC002965,CUST102014,PR
OC002966,CUST102015,GO
OC002967,CUST102016,RJ
OC002968,CUST102016,RJ
OC002969,CUST102017,SP
